TOMOU AS DUAS DOSE 10/05/2021 - CORONAVAC,1
OXFORD/FIOCRUZ ASTRAZENECA,1
2 DOSES CORONAVAC (NAO INFORMA DATA),1
2 DOSES CORONAVAC EM ABRIL/2021,1
PRIMEIRA DOSE DA VACINA CONTRA COVID-19 (ASTRAZENECA).,1
OXFORD- ASTRAZENECA COVISHIELD,1
SINOVC,1
COROVANAC - BUTANTA,1
SARS,1
NAO SOUBE INFORMAR LAB NEM DATA 1ª DOSE,1
"INFORMADO APENAS """"""""""""""""""""""""""""""""SIM""""""""""""""""""""""""""""""""",1
2º DOSE ASTRAZENECA ULTIMA 01/06,1
1 DOSE PFIZER (SEM RELATO DE DATA),1
FIO CRUZ/ASTRAZENECA/OXFORD,1
CORONAVAC /3º DOSE ADIC.  ASTRAZENECA (08/09/2021),1
SINOVAC?BUTATAN,1
CORONAVAC - NAO INFORMADO A DATA EXATA,1
214VCD051Z,1
2º DOSE CORONAVACNAO SOUBE INFORMAR A DATA,1
VACINADA COM CORONAVAC (2 DOSES,1
CORONAVIRUS,1
1 CORONAVAC / 2 ASTRAZENECA/OXFORD/FIOCRUZ,1
9 BIONTECH PFIZER COMIRNATY,1
CEFALEIA,1
SINOVA C- BUTANTAN,1
TOMOU A PRIMEIRA DOSE DA VACINA CONTRA COVID 19 (ASTRAZENECA).,1
COVID-19-CORONAVAC-SINOVAC/BUTANTAN 2ª DOSE APLICADA EM,1
TOMOU REFORCO 15/09/2021 PFIZER,1
2 DOSES DE SINOVAC,1
AZTRAZENICA/FIOCRUZ,1
TOMOU 1ª DOSE NAO SOUBE FALAR O LABORATORIO,1
PFIZER BIOTECH,1
OXFORF/ ASTRAZENECA,1
SPUTNIK,1
COVID-19 - SINOVAC - CORONAVAC/BUTANTAN,1
COVISHIELD (ASTRAZENECA),1
ASTRAZENECA?FIO CRUZ,1
COVISHIELDO - OXFORD/FIOCRUZ,1
COVID19 -COVIDSHIELD OXFORD/FIOCRUZ,1
ASTRAZENICA 1°DOSE,1
VACINA COVID-19 - COVISHIELD/ FUNDACAO OSWALDO CRUZ,1
2DOSE,1
ASTYRAZENICA,1
FISEN,1
OXFORD- ASTRAZANECA,1
21/06/2021,1
COVISHIELD - OXIFORD/FIOCRUZ,1
ASTRAZENECA 04/05/2021.,1
2 DOSES DA VACINA  MAS NAO SABE QUANDO E QUAL FEZ,1
BUTATA CORONAVAC,1
CORONAVAC 2ª DOSE EM MARCO DE 2021,1
1  DOSE VACINA ASTRAZENICA 04/06/21,1
SANOFI PASTEUR,1
CORONEVAC,1
1 DOSE DE VACINA - PFIZER EM JUNHO;,1
CORONAVAC/SINOVAC BUTATAN,1
FIOCRUZ/COVIESHIELD,1
OXFORD /,1
VACINADA: PFIZER (DUAS DOSES),1
BUTNATAN,1
BUTANTN,1
1ª  DOSE DA PFIZZER EM JUNHO/2021,1
FUND BUTANTA,1
TOMADO A PRIMEIRA DOSE DA VACINA PFIZER;,1
FUNDACAO BUTANTAN / CORONAVAC,1
17/02/2021,1
1 D PFIZER 10/07,1
"IGNORADO, NAO INFORMADO EM PRONTUARIO",1
CORONAWAK,1
PACIENTE TOMOU AS DUAS DOSES DA CORONAVAC,1
PACIENTE TOMOU 1ª DOSE DIA 29/07/2021- CORONAVAC,1
TOMOU AS DUAS DOSES DA VACINA CORONAVAC.,1
CORONAVAC- 02 DOSES- NAO SABE INFORMAR DATAS,1
COVISHIELD / ASTRAZENICA,1
ASTRA  ZENECA/OXFORD/FIOCRUZ,1
2 DOSES DE CORONAVAC EM ABRIL 2021,1
2 DOSES DE CORONAVAC SEM DATA INFORMADA,1
DOSE UNICA - JANSSEN,1
1 DOSE ASTRAZENECA - 07/2021,1
PRIMEIRA DOSE DA VACINA ASTRAZENECA.,1
CORONAVAC - SINOVAC /BUTANTAN,1
ASTREZENECA 1ª DOSE EM MAIO,1
MODERNO (JANSSEN),1
FIOCRUZ/AZTRAZENECA,1
1º DOSE PFIZER MAIO 2021,1
CORONAVAC 2ªDOSE,1
LAB BUTANTAN,1
VACINA: 1ª DOSE ASTRAZENECA,1
VACINA: 1 DOSE ASTRAZENICA   .,1
CORONAVAC- 1 DOSE,1
PFIZER DIA 27/05/2021,1
PFIZER 3 DOSES,1
CORONAVAC (CINOVAC),1
FIO DO CRUZ,1
"COVISHIELD ,ASTRA ZENICA",1
XXXXX,1
BT EM FEVEREIRO,1
ASTRAZENECA/FIO CRUZ/OXFORD,1
"2 DOSES, NAO REFERE DT E FABRICANTE",1
SEM REGISTRO NO VACIVIDA,1
PFIZER /BIONTECH,1
1 DOSE NAO LEMBRA QUAL,1
: ASTRAZENECA 2 DOSES,1
2 DOSES CORONOVAC - NAO SOUBE INFORMAR DATA,1
VACINADO: 1º DOSE DA AZTRAZENECA.,1
ASTRAZENECA SO 1ª DOSE,1
CORONAVAC: 2 DOSES,1
2ª DOSE DE CORONOVAC EM JULHO 2021,1
PRIMEIRA DOSE DA VACINA CONTRA COVID 19,1
SENOVAC,1
CORONAVAC1,1
PFIZER(BIONTEC),1
ASTRAZE E,1
CORONAV BUTATAN,1
OBS: 2DOSES,1
"NAO LEMBRA,  DATA",1
CORONA VAC 2 DOSE EM ABRIL,1
JUNHO ASTRAZENECA,1
ASTRAZENECA FIOCRUZ/OXFORD,1
BUTANTAN -  CORONAVAC,1
CORONOVAC SINOVAC BUTANTAN,1
2º DOSE EM MAIO,1
ASTRAZENECA - 02 DOSES,1
TOMOU 1ª DOSE,1
RECEBEU 1º DOSE PFIZER,1
SEM INFORMACAO DATA DA APLICACAO,1
"1º DOSE DA VACINA DO COVID DIA 01/05, LABORATORIO ASTRAZENECA",1
PFIZER.,1
CORONAVAC - DUAS DOSES - MARCO E ABRIL 2021,1
ASTRAZENEECA/FIOCRUZ,1
CORONAVAC - 1ª DOSE,1
COVISHIED-OXFORD/FIOCRUZ,1
ASTZ,1
2º DOSE EM FEV CORONAVAC,1
BUTANTAN - CORONAVAC.,1
OXIFOR/FIOCRUZ,1
OXFORL - ASTRAZENICA,1
TOMOU AS 2 DOSES (NAO SABE INFORMAR DATA E LABORATORIO),1
ISNTITUTO BUTANTAN,1
DOSES CORONAVAC,1
CORONAV-SINOVAC /BUTANTAN,1
1ª E 2ª DOSE DA VACINA PARA COVID,1
"2º DOSE ASTRAZENECA,NAO SOUBE INFORMAR A DATA",1
1°DOSE POEM NAO SOUBE INFORMAR,1
CORONAVAC - DUAS DOSES DATAS NAO INFORMADAS,1
PFIZER / BIOTECH,1
1ª DOSE DA ASTRAZENICA,1
ASTRAZENACA - OXFORD,1
COVISHIELD// FIO CRUZ,1
ASTRAZENICA: FEZ 1ª DOSE EM ABRIL.,1
PRIMEIRA DOSE DA VACINA ASTRAZENECA 20/05/21,1
BUTANTAN (TOMOU AS 2 DOSES),1
2º DOSE 24/03/2021,1
SINOVA/BUTANTAN,1
CORONAVAC/ BUTAMTAM,1
2 DOSES VACINA ASTRAZENECA,1
COVID-19 - CORONAVAC -SINOVAC BUTANTAN,1
BUT CORONAVAC,1
TOMOU AS 2 DOSES DE CORONAVAC,1
CHADOX-OXFORD,1
RELATA NAO TER RECEBIDO COMPROVANTE,1
CORONAV. FUNDACAO BUTANTAN,1
1ªDOSE ASTRAZENECA,1
1ª/2ª DOSE CORONAVAC S/DATA ESPECIFICADA,1
AZTRAZENICA D1,1
ASTRAZENICA OSWALDO CRUZ,1
1ª E 2ª DOSE CORONAVAC.,1
ASTRAZENECA (2 DOSES),1
CORONAVAC/BUTANTAN/SINOVAC,1
ASTRA ZENICA/FIOCRUZ,1
ATRAZENECA (SOMENTE 1ª DOSE),1
ASTRAXENICA,1
ABX0529,1
2 DOSES DA (CORONAVAC).,1
EM AGOSTO UNICA DOSE,1
CORANAVAC/ INSTITUTO BUTANTAN,1
ASTRAZENICA 07/2021,1
OXFORD/FIOCRUZ/ASTRAZENICA,1
ASTREZENECA - 1 DOSE EM 06/2021,1
VACINADA COM AS 02 DOSES DA OXFORD SENDO A ULTIMA DIA 29/04/21,1
ASTRAZENECA/OSFORD/FIOCRUZ,1
ASTRAZENECA - DUAS DOSES,1
NAO TOMOU NENHUMA DOSE DA VACIANA,1
"1 DOSE, N SABE A DATA",1
VACINADO 1 DOSE ASTRAZENECA 29/06,1
CORONNAVAC -  BUTANTAN,1
CORONANVAC,1
ESTRA ZENECA,1
2 DOSES ATRAZENECA SEM INDICACAO DE DATAS,1
RECEBEU 1ª DOSE ASTRAZENECA,1
TOMOU A 1ª DOSE CORONAVAC,1
CORONAVAC NAO LEMBRA AS DATAS,1
2 DOSES DA CORONAVAC - SEM DATA,1
1ª/2º DOSE CORONAVAC S/ DATA ESPECIFICADA,1
NAO TOMOU A VACINA -,1
COVID-19-COVISHIELD/FIOCRUZ,1
SINOVAC/BURTANTAN,1
COVID-19-CORONAVAC-SINOVAC/BUTANTAN M,1
NAO REFERIDO O LABORATORIO DA VACINA,1
SEM INFORMACAO DO LABORATORIO E DATA 1ª E2ª DOSE,1
COSVISHILD,1
1D-COVISHIELD 2D-ASTRAZENECA,1
NAO TROUXE CARTAO VACINAL,1
TOMOU EM SAO CARLOS,1
1ª DOSE ASTRA,1
CORONAVAC (2º DOSE EM MARCO),1
FUIOCRUZ,1
FIO CRUZ (ASTRA ZENECA),1
2 DOSES - LAB NAO IDENTIFICADO,1
ASTRAZANICA OXFORD,1
SERUM INSTITUTE OF INDIA PVT . LTD.,1
ASTRAZENEA MINISTERIO DA SAUDE,1
ASTREZICA,1
ASTRAZENNECA,1
VACINADA C/ CORONAVAC (ULTIMA DOSE 17/04),1
CTMAV506,1
FC ASTRAZENICA,1
CONORAVAC/BUTANTAN,1
ASTRAZENVECA,1
CORONAVAC ( 2 DOSE EM ABRIL/2021),1
CORONAV/BUTANTAN,1
FUNDACAO OS WALDO CRUZ,1
NAO INFORMADO LABORATORIO,1
ASTRAGENECA/FIOCRUZ,1
DISPLAY OF ORGANIZATION/33781055006761,1
BUTANTA - CORONOVAC,1
FIO/ASTRA,1
"2 DOSES, NAO ESPECIFICADAS",1
VACINAS: ASTRAZENICA (1 DOSE - 19/07/21),1
1 ª DOSE DA ASTRAZECA,1
1ª DOSE DA CORONAVAC (SEM DATA),1
CORONAVAC/SINOVAC - BUITANTAN,1
SINOVAC-CORONOVAC-BUTANTAN,1
COVID-19 - CHADOX1 NCOV-19 (FIOCRUZ/OXFORD,1
ANTROGENICA,1
CORONOVAC 2 DOSES EM MAIO/21,1
INSTITURO BUTANTAN,1
CORONAVAC/SONOVAC/BUTATAN,1
FUNDACAO BUTANTAN - COVID-19-CORONAVAC-SINOVAC/BUTANTAN,1
INSTITITO BUTANTAN,1
ASTRANENECA( FIOCRUZ),1
AZTRAZENICA - 1° DOSE,1
"SIM - CORONAVAC, 2 DOSES",1
OXFORD ASTRAZENECA/FUNDACAO OSWALDO CRUZ,1
SINOVAC BUTANTNA,1
IMUNIZADO CONTRA COVID 1ª DOSE NO DIA 07/07/2021 LABORATORIO ASTRAZENECA,1
CORONAVAC SEGUNDA DOSE JUNHO 2021,1
ASTRAZENICA1,1
INDIA / BUTANTAN,1
BIONTECHC,1
ASTRAZENICA- AZD1222,1
1ª DOSE  CORONAVAC,1
1ª DOSE - OXFORD JULHO,1
1° DOSE DA VACINA DA COVID LABORATORIO PFIZER.,1
OXFORD / FIOCRUZ COVISHIELD,1
DUAS DOSES DA VACINA CONTRA COVID-19 (ASTRAZENECA).,1
2 D CORONAVAC (SEM DATA),1
BUTANTAN-COROVAC,1
NAO REFERIDO,1
1ª. DOSE PFIZER,1
BUTANTAN NAO SABE A DATA,1
OXFORDR/FIOCRUZ,1
OXFORD EM 02/2021,1
VACINADO COM 2 DOSES DE CORONAVAC.,1
TOMOU 2 DOSE DE CORONAVAC,1
"ASTRAZENECA, 1 DOSE",1
"TOMOU AS DUAS DOSES,POREM SEM DATA",1
"TOMOU 1 DOSE, NAO DISSE A DATA",1
CORONAVAC (TOMOU AS DUAS DOSES),1
FIOCRUZ E INDIA ASTRAZENICA,1
FIOCEUZ,1
COVISHIELD/ASTRAZENICA,1
CORONAVA/BUTANTAN,1
OXFORD/ NAO SOUBE INFORMAR DATA,1
NAO VACINOU DEVIDO A IDADE,1
FOOCRUZ,1
FIO CRUZ/ ASTRAENECA,1
COVID 19 CORONAVAC/SINOVAC/BUTANTAN,1
CHADOXYNCOV-19/FIOCRUZ,1
OXFORD/BIOMANGUINHOS,1
VACINACAO COMPLETA/ JANSSEM/ JUNHO 2021,1
CORONAC /BUTANTAN,1
2 DOSE  NAO SOUBE INFORMAR,1
SINIVAC BUTANTA,1
TOMOU APENAS A 1ª DOSE,1
OXFORD ASTRAZENECA COVISHIELD,1
TOMOU AS 2 DOSES DA VACINA CORONAVAC.,1
PFIZER - BIONTEC,1
"1º DOSE ,NAO SOUBE INFORMAR DATA",1
BUTANTAN( CORONAVAC),1
FAMILIA NAO TROUXE COMPROVANTE,1
COVID19-CORONAVAC-SINOVAC/BUTANTAN,1
BUTATAN/CORONA CAK,1
MINISTERIO DA SAUDE / JANSSEN CILAG,1
FUND OSWALDO CRUZ/ASTRAZENECA OXFORD,1
1º DOSE DA ASTREZENECA HA 3 MESES,1
FUNADCAO OSWALDO CRUZ,1
ASTRZWENECA,1
ASTRAZENECA 1º DOSE.,1
BUTANTAN (NAO SABE A DATA),1
CORO0142NAVAC,1
ASTRAZENICA / PFIZER,1
BIONTECH FORST,1
"SINOVAC LIFE SCIENCS CO., LTD",1
UNIDADE DE SAUDE LOURIVAL DIAS DE SOUZA,1
2 DOSES CORONVAC,1
2DPOSES CORONAVAC,1
SINOVAC/BUTA NTAN,1
SINOVAC/BUITANTAN,1
OXFORD FIOCRIUZ,1
OXFORD  1ª DOSE,1
AZTRAZENIKA,1
OXFORD/ AZTRAZENECA,1
SINOVAC / CORONAVC /BUTANTAN,1
COVISHELD (ASTRAZENECA),1
ASTRAZENECA - 05/2021 - NAO SABE A DATA CERTA,1
ASTYRAZENECA,1
ASTRAZENECA/ OXFROD/ FIOCRUZ,1
NAO TOMOU NENHUMA DOSE DA VACINA CONTRA A COVID 19.,1
OXFORD / FOICRUZ,1
SIM - ASTRAZANECA 2 DOSES (ULTIMA HA 2 MESES),1
ASTRAZENCIDA,1
TOMOU A SEGUNDA DOSE DA VACINA COVID (ASTRAZENECA),1
OXFORD (TOMOU AS 2 DOSES),1
CORONAVAC - DUAS DDOSES,1
"2º DOSE, MAS NAO IDENTIFICADO VACINA",1
CORONAVAC/BUTAMTAM,1
1ª DOSE  ASTRAZENICA,1
COROVAN,1
ASTRAZENICA COVISHIELD  OSVADO CRUZ,1
PACIENTE TOMOU UMA DOSE DA PFIZER.,1
ASSSTRAZENECA,1
TOMOU A PRIMEIRA DOSE DA VACINA PARA A COVID 19 ASTRAZENECA,1
CORONAVAC 2 DOSE EM MARCO/21,1
AZTTRAZENICA,1
1ª DOSE - FIOCRUZ,1
SINOVAC/BUTANTAN E PFIZER,1
TOMOU A 1 DOSE DA VACINA,1
ASTRAZENECA /1º DOSE,1
CORONAVAC  2 DOSE EM MAIO,1
AZ OXFORD,1
COVISHIELO,1
CORONAVAC	202010029	2° DOSE	CAMPANHA INDISCRIMINADA	17/02/2021,1
PPIZER,1
SITUACAO VACINAL: RECEBEU A 1A DOSE DA ASTRAZENECA EM 04/06/2021,1
NAO SABE QUAL FOI,1
AZTRAZENICA 1 DOSE,1
"2º DOSE,NAO SUBE INFORMAR DATAS",1
NAO VACINOU CONTRA COVID 19.,1
UNIVESITY OF OXFORS/ASTRAZENECA,1
AZTRAZENICA 1ª DOSE,1
1 DOSE ASTRZENECA,1
DUAS DOSES CORONAVAC ABRIL E MAIO 2021,1
2 DOSES  CORONAVAC,1
ASTRAZENECA / HA +/- 1 MES,1
RECEBEUS AS DUAS DOSES - SINOVAC,1
2ºDOSE CORONAVAC 04/2021,1
FIOROCRUZ,1
TOMOU 1 DOSE DA CORONAVAC (01/09/2021),1
1 DOSE DA CORONAVAC,1
2 DOSE CORONAVAC EM MARCO,1
TOMOU 2 DOSES DE CORONAVAC,1
COVID-19-COVISHIELD-OXFORD/FIOCRUZ -2ª DOSE COVID-19-ASTRAZENECA,1
MIN SAUDE,1
SEM INFORMACAO DATA DE APLICACAO,1
CORONAVAC (1º 05/03/2021 E 2º 05/04/2021).,1
ASTRAZENICA/OXFORD /FIOCRUZ,1
1 DOSE PZIFER,1
VACINOU DUAS DOSES DA PFIZER.,1
ASTRAZENICA VACINA COVID-19 - COVISHIELD,1
TOMOU A 1ªDOSE DA VACINA PARA COVID (HA MAIS DE 15 DIAS).,1
S INDIA,1
FIO CRUZ (OXFORD).,1
BTT - CORONAVAC,1
PFIZERNO,1
JANSSES,1
02 DOSES ASTROZENECA,1
OXFORD/FIOCRUZ/AZTRAZENECA,1
NCAO SOUBE INFORMAR,1
TOMOU A PRIMEIRA DOSE DA  VACINA,1
2 DOSES SEM INF,1
INFORMA 02 DOSES - SEM CARTAO PARA VER DATA E TIPO DE VACINA,1
DUAS DOSES DA PFIZER,1
OXFORD / FIOCRUZ -,1
"DUAS DOSES, CORONAVAC",1
BUTANTAN - NAO RECRD,1
07/04/2021,1
TOMOU 02 DOSES DA VACINA CORONAVACH,1
CAMIRNATY -PFIZER,1
BUTANTAN NAO INFORMA AS DOSES TOMADAS NEM A DATA,1
214VCDO742,1
AZTRAZENECA -,1
ASTRAZENECA. 27/07/2021,1
1 DOSE MAS SABE DTA NEM FABRICANTE,1
ASTRAZENECA/OXFORD/FIOC,1
BUTRANTAN,1
CORANAVAC DUAS DOSES EM MARCO 2021,1
ASTRAZENECA - 1 DOSE EM MAIO 2021,1
PACIENTE NAO TOMOU NENHUMA DOSE DA VACINA,1
COONAVAC/BUTANTAN,1
CORONAVAC - 1ª DOSE FEV/21,1
INSTITUTO BUTANTAN/SINOVAC (CORONAVAC),1
FUNCACAO OSWALDO CRUZ,1
ASTRAZENECA - 1ª DOSE,1
"RECEBEU 2 D CORONAVAC, SENDO A 2° NO DIA 25/04",1
CORONVAC / BUTANTAN,1
OXFORD + CORONAVAC NA PRIMEIRA DOSE,1
CORONAVAC ( 2 DOSES) ULTIMA DOSE 02/2021,1
CORANOVAV,1
SONIVAC/BUTATAN,1
FIOCRUZ  ASTRAZENICA,1
CORONAVAC SINOVA/BUTANTAN,1
OXFORD/AZTRAZENECA/FIOCRUZ,1
CORONAVAC.,1
1ª DOSE DA PFIZER EM 08/07/2021.,1
ASTRAZENECA/FOICRUZ,1
TOMOU AS DOSES DA CORONAVAC,1
BUTANTAN/CORONAVAC/SINOVAC,1
ASTRAZENICA /ORFORD,1
FIOCRUZ /  ASTRAZENECA,1
"1ª DOSE OXFORD, INICIO DE MAIO.",1
PFIZER / 1º DOSE,1
FIO CRUZ ASTRASENECA,1
BUTANTA/ CORONOVAC,1
FUNDACAO BUTANTAN/ SINOVAC,1
FUNDACAO OSVALDOO CRUZ,1
ASTRAZENECA COVISHILD,1
TOMOU 1ª DOSE DA VACINA ASTRAZENECA NO MES MAIO,1
1 DOSE PFIZER EM JUNHO 2021,1
PACTE NAO SABE FABRICANTE,1
CORONAVAC D2,1
FIOCFRUZ,1
ASTRAZENECA / COVISHIELD-OXFORD-FIOCRUZ,1
061.496.509-87,1
"2 DOSES, SEM ESPECIFICACAO",1
NAO TOMOU VACINA COVID 19,1
PACIENTE TOMOU VACINA DA ASTRAZENECA 1ª DOSE 16/06/2021,1
TOMOU A PRIMEIRA DOSE EM JUNHO - CORONAVAC,1
CORONAVAC-SINOVAC/,1
2 D (NAO SABE INFORMAR QUAL),1
OXDORD/FIOCRUZ,1
18/03/2021,1
OXFORFD,1
BUTATN,1
CORONAVAC - DUAS DOSES FEV E MARCO 2021,1
PACIENTE VACINADO COM AS DUAS DOSES INVESTIGAR,1
## VACINACAO: 2 DOSES CORONAVAC,1
OSWALDO DA CRUZ,1
"1ªDOSE , 2ª DOSE (CORONAVAC) - NAO RECORDA AS DATAS",1
PFIZER (FIOCRUZ),1
DOSE DA VACINA ASTRAZENECA DIA 07/05/21,1
PFIZER MANUFACTURING BELGIUM NV,1
NAO TEM A CADERNETA,1
FIOCRUZ/COVISSHIELD,1
INST. BUTANTAN,1
CORONAVAC - BUTANTAN (2° DOSE EM FEVEREIRO/2021),1
1ª DOSE ASTRAZENECA - 2ª DOSE OXFORD/FIOCRUZ,1
AZTRAZENICA/OXFORD,1
OXFORD ASTRAZENCECA,1
FIOCRUZ / OXFORD,1
CORONAVAC SINOVAC / BUTANTAN,1
CILAG JANSSEN,1
COROMOVAC,1
#TOMOU A PRIMEIRA DOSE DA VACINA DIA 24/06/2021 FAIZER,1
OXFORD/ASTRAZENECA - AZD1222,1
TOMOU A PRIMEIRA DOSE DA VACINA ASTRAZENECA,1
RELATA 1ª DOSE DA VACINA PFIZER DIA 08/08/2021,1
CORONA VAC 1 E 2 DOSE,1
OSFORD-ASTRAZENECA,1
ASTRAZEC,1
2 DOSE N SABE INFORMAR,1
2 DOSES (NAO REFERE DT) ASTRAZENECA,1
NAO INFORMAR A DATA,1
RECEBEU 02 DOSES SIC,1
2º DOSE DE CORONOVAC EM FEVEREIRO/BUTANTA,1
SINOVAC/ASTRAZENECA,1
XXXXXXXXX,1
DUAS DOSES - CORONAVAC,1
FUND. BUTANTAN/SINOVAC,1
NAO SABE MARCA E NEM DATA,1
1º/2º DOSE CORONAVAC 04/2021,1
2 DOSES BUTANTAN (NAO LOCALIZO DATA),1
CORONAVAC-DUAS DOSES,1
"1ª DOSE CORONAVAC,NAO SOUBE INFORMAR A DATA",1
"CORONAVAC, 2A DOSE EM MAIO",1
NAO TOMOU VACINA CONTRA COVID 19.,1
SHIELD,1
SINOVAC - BUT,1
NEGA VACINACAO COVID 19.,1
ILEGIVEL,1
CONVISHIELD AZTRAZENECA,1
- 2ª DOSE DA VACINA ASTRAZENICA EM 04/07,1
BUTANTA - CORONAVAV,1
2ª DOSE DE CORONAVAC SEM DATA,1
ASTRAZENICA --  TOMOU AS DUAS DOSES,1
CORANA VAC BUTANTAN,1
CORONAVAC SINOVAC BUTANTA,1
"2º DOSE CORONAVAC,04/21",1
JANSEN EM JUNHO,1
ASTRA  ZENECA/COVISHILD,1
ANTRAZENECA FIOCRUZ,1
FIOCRUZ COVISHILD,1
BUTAMTA,1
DASA-EXAME,1
CORNOVAC/BUTANTAN,1
BUTANTA - COROVAC,1
COVID 19 COVISHIELD OXFORD FIOCRUZ,1
"CORONAVAC, POREM SEM RELATO DE DATA DA 1ªDOSE. IRIA TOMAR A 2ª DOSE DIA 17/05",1
FE3591,1
COIVISHEID OSVADO CRUZ,1
"COVISHIELD, FIOCRUZ",1
# 1 DOSE DE VACINA ASTRAZENECA,1
CORANA VACK,1
ASTARAZENECA,1
"ALEGA QUE RECEBEU A 1ª DOSE NO ESTADO DE SP, AINDA SEM 2ª DOSE",1
CORONOVAC  2  DOSES,1
"CORONAVAC, BUTANTAM",1
01 DOSE- NAO SOUBE INFORMAR LABORATORIO,1
CORONAVAC. SEM REGISTRO DA DATA  DAS DOSES EM PRONTUARIO,1
BUTANTAN - SINOVAC- CORONAVAC,1
PFIZER/ COMIRNATY,1
NAO CONSTA O LABORATORIO,1
2 DOSES (BUTANTAN),1
CORONAVAC DUAS DOSES >15 DIAS,1
1° DOSE  ASTRA ZENECA,1
FIOCRUZ (DATA NAO INFORMADA),1
SINOVAC/BITANTAN,1
RECEBEU AS 2 DOSES DA VACINA,1
"CORONAVAC, RECEBEU AS DUAS DOSES",1
PACIENTE NAO TOMOU NENHUMA DOSE DA VACINA PARA COVID,1
TOMOU A 1ª  DA VACINA PARA COVID,1
O2 DOSES DE ASTRAZENICA - SEM DADOS SOBRE DATAS,1
CORONOVAC- SINOVAC / BUTANTAN,1
FIO CRUZ ( ASTRAZENICA),1
ASTAZENICA / PFIZER,1
2 DOSES CORONAVAC (ABR/MAI),1
HLAGYN,1
CORONACAV BUTANTAN,1
TOMOU APENAS 1º DOSE,1
2º DOSE VACINA COVID-19 21/05/21,1
OXOFRD,1
ASTRAZANECA - BUTANTAN,1
"2 DOSES,NAO REFERE DT E FABRICANTE",1
213VCDO3OZ,1
214VCD106W,1
ASTRAZENICA. A 1ª DOSE NAO TEM DATA RELATADA.,1
TOMOU 2 DOSE DA VACINA,1
1 DOSE DE ASTRAZENECA,1
OSVALDO CRUZ/ASTRA ZENICA,1
PEFIZER,1
S/DESCRICAO,1
VACINADA COM 2 DOSES,1
FUNDACAO BUTANTAN / FUNDACAO OSWALDO CRUZ,1
COVID 19 COVISHIELD/ OSWALDO CRUZ,1
PZAIZER,1
OBS SEGUNDA DOSE,1
JANSSEN - JOHNSON E JOHNSON,1
OXORF/FIOCRUZ,1
CORNAVAC BUTANATAN,1
ASTRAZENICA?,1
FRIO CRUZ - ASTRZENICA,1
ASTRAZENECA/ BIONTECH,1
NAO INOFRMADO,1
BUTANTAN /SINAVAC,1
"CORONAVAC 2 DOSES, ULTIMA EM ABRIL",1
210047,1
COROVACAC,1
CORONAVAC/ 02 DOSES/ NAO LEMBRA DATAS,1
: 1ª DOSE DE ASTRAZENICA,1
MINISTERIO DA SAUDE/ASTRAZENECA,1
ORFORD/ FRIOCRUZ,1
SINOVAC/BUTNTAN,1
CORONAVAC- REGISTRO DOS DIAS DAS DOSES ERRADO,1
ASTRAZENECA/ TOMOU EM OUTRA CIDADE,1
INSTITUTO SERUM/BIONTECH,1
DUAS DOSES DA CORONAVAC,1
OXFORD/ ROVISHIELD,1
ASTRAZENECA OXOFORD,1
FIOSCRUZ,1
NAO RECEBEU DOSE DA VACINA.,1
1 A DOSE - NAO SABE DATA OU TIPO DA VACINA,1
FIOVCRUZ,1
SINOVAC LIFE SCIENCE CO LTDA,1
ASTRAZENECA- FIOCRUZ (NAO SABE QUANDO TOMOU),1
SINOVAC- BUTANTAN - CORONAVAC,1
IBT,1
"CORONAVAC 1º DOSE EM ABRIL, NAO SABE O DIA",1
ASTRAZENICA/ OXFORD FIOCRUZ,1
ASTRAZENICA - COVISHIELD,1
NAO SABE O FABRICANTE,1
CORANAVC,1
ASTRAZENECA/OXFORD/FIO CRUZ,1
1º/2ºDOSE ORXFORD S/DATA ESPECIFICADA,1
"CORONAVAC ( BUTANTAN), 1 DOSE NAO INFORMADA",1
ASTRA ZEENCA,1
FIO CRUZ / ATRAZENICA,1
CORONAVAC - MAE,1
"BUTANTAN, (NAO INFORMADO DATA DA PRIMEIRA DOSE), SEM RELATO DA 2º DOSE",1
ASTRAZENICA. NAO HA RELATO DE DATA DA 1ª DOSE.,1
BUTANTAN CORONVAC,1
"VACINA COVID: DOSE UNICA, PHIZER, 08/07.",1
10 DIAS ANTES DA INTERNACAO,1
AZTRAZENICA 01 DOSE,1
FIOCRUZ/ASTRAZENICA/OXFORD,1
COVISHILD-ASTRAZENECA FIOCRUZ,1
BUTANTAN (RECEBEU AS DUAS DOSES),1
"2 DOSES DO CORONAVAC,NAO REFERE DATA",1
1ª DOSE DA PFIZER (REALIZADA HA CERCA DE 03 MESES),1
NAO SABE INFORMAR DATA DA VACINA,1
ASTRAGENICAS,1
BUTANTAN SEM DATA SO INFORMA QUE FOI EM MARCO,1
TOMOU A CONAVAC MAS NAO SABE RELATAR A DATA,1
CORONAVAC- BUITANTA,1
UMA DOSE CORONAVAC,1
INST. BUTANTAN - CORONAVAC,1
SINOVACBUTANTAN,1
FIOCRUZ (AZTRAZENECA),1
NAO RECORDA A DATA (ALTRAZENICA),1
VACINADA EM COROADOS,1
PFIZE,1
BUTANATAN- CORONAVAC,1
PACIENTE TOMOU 1ª DOSE DA VACINA 13/05/2021 - ASTRAZENECA,1
2 DOSES SEM INFORMACOES DATA E LOTE,1
ASTARAZENICA,1
